ImageNumber,ObjectNumber,Metadata_C,Metadata_ChannelName,Metadata_ColorFormat,Metadata_Concentration,Metadata_Concentration,Metadata_Experiment_Number,Metadata_FileLocation,Metadata_Frame,Metadata_LPS,Metadata_Plate,Metadata_Series,Metadata_Site,Metadata_SizeC,Metadata_SizeT,Metadata_SizeX,Metadata_SizeY,Metadata_SizeZ,Metadata_T,Metadata_Well,Metadata_Z,Intensity_IntegratedIntensity_GFP,Intensity_IntegratedIntensity_GFP_aftermath,Intensity_MeanIntensity_GFP,Intensity_MeanIntensity_GFP_aftermath
335,9,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,10.098039495758712,0.008073817007243633,0.021763016154652398,1.7400467688025073e-05
335,10,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.705882585607469,0.0,0.01945929945860472,0.0
335,11,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.509804193861783,0.0,0.019607843698684086,0.0
335,12,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,10.086274820379913,0.0,0.019854871693661246,0.0
335,13,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,15.094118070788682,0.0,0.01917931139871497,0.0
335,14,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.290196368470788,0.0,0.018920970200551505,0.0
335,15,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.333333586342633,0.0,0.01788269009944771,0.0
335,16,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.760784562677145,0.0,0.018026305684520873,0.0
335,17,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,10.278431670740247,0.12687426805496216,0.021915632560213744,0.00027052082740930096
335,18,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,11.568627783097327,0.1926182210445404,0.020475447403712082,0.0003409172053885671
335,19,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.650980670936406,0.0,0.017938625782409675,0.0
335,20,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.02745123859495,0.0,0.018348478127225506,0.0
335,21,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.980392409488559,0.0,0.019354293985966723,0.0
335,22,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,11.560784632340074,0.06805074214935303,0.021771722471450233,0.00012815582325678536
335,23,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.654902221634984,0.0,0.021745275273952668,0.0
335,24,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.078431629575789,1.7450980320572853,0.02208864143449097,0.004245980613278066
335,25,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,10.14509833138436,0.07612455915659666,0.02053663629834891,0.0001540982978878475
335,26,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,11.615686648525298,0.0,0.01457426179237804,0.0
335,27,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.364706129767,0.0,0.016932603501552634,0.0
335,28,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,13.854902361519635,0.02191464602947235,0.02025570520690005,3.203895618343911e-05
335,29,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,15.62352985329926,0.08996538817882538,0.019432251061317487,0.00011189724897863853
335,30,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,14.96862786822021,0.029988463036715984,0.020674900370469904,4.142052905623755e-05
336,1,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,6.278431590646505,0.0,0.014948646644396442,0.0
336,2,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,11.31372581422329,0.19723182916641235,0.023423862969406396,0.0004083474723942285
336,3,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,12.88235330581665,0.0,0.015748598173369988,0.0
336,4,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.490196307189763,0.0,0.01710090481093553,0.0
336,5,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,6.690196281298995,0.008073817007243633,0.016199022472878924,1.954919372213955e-05
336,6,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,6.556862946599722,0.0,0.016310604344775426,0.0
336,7,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.443137527443469,0.1141868382692337,0.01858885340047927,0.00022477724068746793
336,8,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.0235296189785,0.0,0.01513691728228125,0.0
336,9,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.611764921806753,0.0,0.016195244514482454,0.0
336,10,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,6.796078631654382,0.0,0.014710126908342818,0.0
336,11,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.364706096239388,0.07612456008791924,0.01724755526051379,0.00017827765828552514
337,1,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.450980675406754,0.06805074214935303,0.018105326964380754,0.0001303654064163851
337,2,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,4.611764861270785,0.0,0.010902517402531408,0.0
337,3,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,11.929412106983364,0.0,0.015353168734856324,0.0
337,4,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,15.219608304090798,0.1038062172010541,0.016003794220915666,0.00010915480252476772
337,5,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.678431663662195,0.05882352590560913,0.01819254072116954,0.00011057053741655851
337,6,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,21.98039280809462,0.008073817007243633,0.01710536405299192,6.28312607567598e-06
337,7,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,6.7450982397422194,0.0,0.01554170101323092,0.0
337,8,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,6.996078636497259,0.0,0.01681749672234918,0.0
337,9,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.886274782940745,0.08996538817882538,0.01981217391370891,0.00018029135907580236
337,10,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,15.529412226751447,0.1441753013059497,0.01988401053361261,0.0001846034587784247
338,1,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.423529628664255,0.0,0.016719661325820395,0.0
338,2,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.913725749589503,0.0,0.01845491873621015,0.0
338,3,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.043137504719198,0.008073817007243633,0.017993596207425498,1.8062230441260926e-05
338,4,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.36862769909203,0.02191464602947235,0.016703847702778503,4.374180844206058e-05
338,5,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,15.356863206252456,0.21337946876883507,0.019172113865483714,0.00026639134677757187
338,6,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.61960809212178,0.0,0.014513539223089105,0.0
338,7,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.274510013870895,0.0,0.016532977304252034,0.0
338,8,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.035294356755912,0.0,0.015755479130893944,0.0
338,9,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.65490220207721,0.008073817007243633,0.016426828759822338,1.7325787569192345e-05
338,10,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.152941415086389,0.0,0.01614443844571562,0.0
338,11,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.725490405224264,0.0,0.02116572713760072,0.0
338,12,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,16.184314204379916,0.04498269408941269,0.018559993353646692,5.158565835941822e-05
338,13,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,10.788235587067902,0.0,0.020627601504909946,0.0
338,14,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.282353171147406,0.0,0.014593894130555923,0.0
338,15,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.156862978823483,0.0,0.01833002916589547,0.0
338,16,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,6.988235497847199,0.0,0.016442907053758116,0.0
338,17,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.784314000979066,0.008073817007243633,0.023806116790703324,1.964432361859765e-05
339,1,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,5.6705884067341685,0.0,0.012381197394616088,0.0
339,2,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,11.023529733531177,0.3264128901064396,0.016753084701415163,0.0004960682220462607
339,3,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,10.31764735840261,0.0,0.018006365372430385,0.0
339,4,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,11.635294465348125,0.0,0.015830332605915817,0.0
339,5,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.415686508640647,0.0,0.013965511315707432,0.0
339,6,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.450980616733432,0.0,0.013141059288771484,0.0
339,7,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,6.760784523561597,0.0,0.013076952656792257,0.0
339,8,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,23.74902025423944,0.9169549709185958,0.022320507757743836,0.0008617997846979284
339,9,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,11.141176810488105,0.0,0.015915966872125865,0.0
340,1,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,10.24313753657043,0.0,0.019774396788746002,0.0
340,2,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,17.7372554121539,0.31141867488622665,0.018869420651227552,0.00033129646264492196
340,3,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,19.207843663170934,0.34832755383104086,0.023141980317073416,0.0004196717516036637
340,4,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,10.294117939658463,0.2883506305515766,0.02344901580787805,0.0006568351493202201
340,5,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,10.423529716208577,0.0,0.018127877767319264,0.0
340,6,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.690196332521737,0.0,0.017663000675857188,0.0
340,7,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.141176734119654,0.12802769243717194,0.021407908042434785,0.0002998306614453675
340,8,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,13.325490567833185,0.10034601390361786,0.02341913983801966,0.000176355033222527
340,9,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,16.91764754988253,0.054209914058446884,0.018818295383629068,6.030023810728241e-05
340,10,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,15.788235760293901,0.3725490104407072,0.020828807071627837,0.0004914894596843103
340,11,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,18.152941681444645,0.12110725324600935,0.022411039112894625,0.00014951512746420908
340,12,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.078431637957692,0.0,0.01995259700650042,0.0
340,13,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,14.639216117560863,0.20069203805178404,0.019756027149204942,0.0002708394575597625
340,14,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,12.96470625884831,0.099192607216537,0.022785072511156957,0.00017432795644382602
340,15,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.66274534072727,0.0,0.016071883749030184,0.0
340,16,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,15.949020070955157,0.24106110632419586,0.02044746162942969,0.00030905270041563574
340,17,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.686274788342416,0.0,0.01980833290049574,0.0
340,18,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.584314011968672,0.06805074214935303,0.021537784296558813,0.00015292301606596186
340,19,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.996078725904226,0.0,0.020358612476383355,0.0
340,20,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,12.203921910375357,0.12802769243717194,0.021448017417179888,0.00022500473187552186
340,21,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,10.4509806772694,0.08535178285092115,0.026258745420274874,0.00021445171570583205
341,1,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,12.082353292033076,0.04498269408941269,0.018819864940861488,7.00665016969045e-05
341,2,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,13.874510175548494,0.28950402420014143,0.02642763842961618,0.000551436236571698
341,3,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,29.529412605799735,0.07612456008791924,0.019620872163322083,5.058110304845132e-05
341,4,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,11.16078463755548,0.10034601390361786,0.021671426480690252,0.0001948466289390638
341,5,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,27.262745873071253,4.523644636385143,0.055524940678352855,0.009213125532352633
341,6,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.905882601626217,0.031141865998506546,0.025086993244017513,8.772356619297618e-05
341,7,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.635294361971319,0.0,0.018772379047763736,0.0
341,8,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,27.52941252477467,0.45328717585653067,0.023855643435679957,0.0003927965128739434
341,9,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,14.807843583635986,0.0,0.019206022806272354,0.0
341,10,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,22.580392798408866,0.0,0.021024574300194474,0.0
341,11,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.725490470416844,0.0,0.021178374928196225,0.0
341,12,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,35.94902069400996,0.45674738101661205,0.020601157990836654,0.00026174635015278625
341,13,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,17.505882848985493,0.0,0.02303405638024407,0.0
341,14,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.470588505268097,0.5247981324791908,0.02818627531329791,0.0015618992038071156
341,15,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.466666928492486,0.0,0.019887955732127073,0.0
341,16,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,10.721568904817104,0.0,0.021230829514489315,0.0
341,17,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,16.070588692091405,0.0,0.02018918177398418,0.0
341,18,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,11.313725808635354,0.11534024309366941,0.025424102940753604,0.00025919155751386383
341,19,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,21.423530022613704,0.016147634014487267,0.02104472497309794,1.58621159277871e-05
341,20,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,34.04705978371203,0.0,0.01987569164256394,0.0
341,21,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,11.125490518286824,0.008073817007243633,0.025057411077222577,1.8184272538837012e-05
341,22,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.392157087102532,0.0,0.01508603487163782,0.0
341,23,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.635294350795448,0.0,0.016384751825741305,0.0
341,24,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,6.992157069966197,0.0,0.016569092582858286,0.0
341,25,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,27.458824314177036,0.32064589485526085,0.018428741150454387,0.00021519858715118178
341,26,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,6.074509994126856,0.0,0.01224699595590092,0.0
341,27,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.976470866240561,0.0,0.025646454668998873,0.0
341,28,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.231372806243598,0.0,0.0208854588376552,0.0
341,29,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.764706136658788,0.0,0.01803437476678763,0.0
341,30,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,12.925490564666688,0.0,0.024205038510611777,0.0
341,31,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.149019861593843,0.0,0.020652415037457884,0.0
341,32,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,12.937255265191197,0.008073817007243633,0.024831584002286366,1.5496769687607742e-05
341,33,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.803921808488667,0.0,0.01573371332356586,0.0
341,34,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,16.294118110090494,0.0,0.020889895012936532,0.0
341,35,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.4588237619027495,0.05882352590560913,0.01650182248208573,0.00013014054403895825
341,36,nan,nan,nan,50ugmL,50ugmL,2,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,10.047059108503163,0.0,0.023419718201639073,0.0
342,1,nan,nan,nan,50ugmL,50ugmL,3,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,8.443137523718178,0.02191464602947235,0.015185499143378018,3.941483098825963e-05
342,2,nan,nan,nan,50ugmL,50ugmL,3,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,8.490196344442666,0.32064591348171234,0.017256496635046067,0.0006517193363449438
342,3,nan,nan,nan,50ugmL,50ugmL,3,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,17.435294647701085,0.1141868382692337,0.015320997054218879,0.00010033992818034597
342,4,nan,nan,nan,50ugmL,50ugmL,3,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,8.576470838859677,0.029988463036715984,0.01705063785061566,5.9619210808580485e-05
342,5,nan,nan,nan,50ugmL,50ugmL,3,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,8.027451227419078,0.0,0.01661998183730658,0.0
342,6,nan,nan,nan,50ugmL,50ugmL,3,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,13.894118052907288,0.2029988281428814,0.01741117550489635,0.00025438449641965085
342,7,nan,nan,nan,50ugmL,50ugmL,3,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,10.447059145197272,0.3494809567928314,0.020687245832073806,0.0006920414985996662
342,8,nan,nan,nan,50ugmL,50ugmL,3,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,8.07451005000621,0.08535178285092115,0.016998968526328866,0.00017968796389667612
342,9,nan,nan,nan,50ugmL,50ugmL,3,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,6.474510004743934,0.0,0.01448436242672021,0.0
342,10,nan,nan,nan,50ugmL,50ugmL,3,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,15.160784761421382,0.06689734291285276,0.015941939812220172,7.034420916177998e-05
342,11,nan,nan,nan,50ugmL,50ugmL,3,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,8.164706123061478,0.18108420632779598,0.017483310756020297,0.0003877606131216188
343,1,nan,nan,nan,50ugmL,50ugmL,3,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,8.400000250898302,0.0,0.016935484376811093,0.0
343,2,nan,nan,nan,50ugmL,50ugmL,3,nan,0,041GFP_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,28.7764714313671,0.0,0.018259182380309075,0.0
