ImageNumber,ObjectNumber,Metadata_C,Metadata_ChannelName,Metadata_ColorFormat,Metadata_Concentration,Metadata_Concentration,Metadata_Experiment_Number,Metadata_FileLocation,Metadata_Frame,Metadata_LPS,Metadata_Plate,Metadata_Series,Metadata_Site,Metadata_SizeC,Metadata_SizeT,Metadata_SizeX,Metadata_SizeY,Metadata_SizeZ,Metadata_T,Metadata_Well,Metadata_Z
379,8,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
379,9,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
379,10,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
379,11,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
379,12,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
379,13,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
379,14,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
379,15,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
379,16,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
379,17,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
379,18,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
379,19,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
379,20,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
379,21,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
379,22,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
379,23,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
380,1,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
380,2,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
380,3,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
380,4,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
380,5,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
380,6,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
380,7,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
380,8,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
380,9,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
380,10,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
380,11,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
380,12,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
380,13,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
380,14,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
380,15,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
380,16,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
380,17,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
380,18,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
380,19,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
380,20,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
380,21,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
380,22,nan,nan,nan,control,control,1,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
381,1,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
381,2,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
381,3,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
381,4,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
381,5,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
381,6,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
381,7,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
381,8,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
381,9,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
381,10,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
381,11,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
381,12,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
381,13,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
381,14,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
381,15,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
381,16,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
381,17,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
381,18,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
381,19,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
381,20,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
381,21,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
381,22,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
381,23,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
381,24,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
382,1,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
382,2,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
382,3,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
382,4,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
382,5,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
382,6,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
382,7,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
382,8,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
382,9,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
382,10,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
382,11,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
382,12,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
382,13,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
382,14,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
382,15,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
382,16,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
382,17,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
383,1,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
383,2,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
383,3,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
383,4,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
383,5,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
383,6,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
383,7,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
383,8,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
383,9,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
383,10,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
383,11,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
383,12,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
384,1,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
384,2,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
384,3,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
384,4,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
384,5,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
384,6,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
384,7,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
384,8,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
385,1,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
385,2,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
385,3,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
385,4,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
385,5,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
385,6,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
385,7,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
386,1,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
386,2,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
386,3,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
386,4,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
386,5,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
386,6,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
386,7,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
387,1,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
387,2,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
387,3,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
387,4,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
387,5,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
387,6,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
387,7,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
387,8,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
387,9,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
387,10,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
387,11,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
387,12,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
387,13,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
387,14,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
387,15,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
387,16,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
388,1,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
388,2,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
388,3,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
388,4,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
388,5,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
388,6,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
388,7,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
388,8,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
388,9,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
388,10,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
388,11,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
388,12,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
388,13,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
388,14,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
388,15,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
388,16,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
388,17,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
388,18,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
388,19,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
388,20,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
388,21,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
388,22,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
388,23,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
389,1,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
389,2,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
389,3,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
389,4,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
389,5,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
389,6,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
389,7,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
389,8,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
389,9,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
389,10,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
389,11,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
390,1,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
390,2,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
390,3,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
390,4,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
390,5,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
390,6,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
390,7,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
390,8,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
390,9,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
390,10,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
390,11,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,1,nan
391,1,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
391,2,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
391,3,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
391,4,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
391,5,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
391,6,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
391,7,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
391,8,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
391,9,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
391,10,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
392,1,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
392,2,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
392,3,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
392,4,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
392,5,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
392,6,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
393,1,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
393,2,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
393,3,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
393,4,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
393,5,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
393,6,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
393,7,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
393,8,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
393,9,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
393,10,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
394,1,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
394,2,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
394,3,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
394,4,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
394,5,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
394,6,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
394,7,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
394,8,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
394,9,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
394,10,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
394,11,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
394,12,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
394,13,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
395,1,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
395,2,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
395,3,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
395,4,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
395,5,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
395,6,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
395,7,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
395,8,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
395,9,nan,nan,nan,control,control,2,nan,0,FV3SiR_wi,nan,0,nan,1,1,nan,nan,1,nan,2,nan
