ImageNumber,ObjectNumber,Metadata_C,Metadata_ChannelName,Metadata_ColorFormat,Metadata_Concentration,Metadata_Concentration,Metadata_Experiment_Number,Metadata_FileLocation,Metadata_Frame,Metadata_LPS,Metadata_Plate,Metadata_Series,Metadata_Site,Metadata_SizeC,Metadata_SizeT,Metadata_SizeX,Metadata_SizeY,Metadata_SizeZ,Metadata_T,Metadata_Well,Metadata_Z,Intensity_IntegratedIntensity_GFP,Intensity_IntegratedIntensity_GFP_aftermath,Intensity_MeanIntensity_GFP,Intensity_MeanIntensity_GFP_aftermath,Intensity_MedianIntensity_GFP,Intensity_MedianIntensity_GFP_aftermath
70,15,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,16.349020155146718,1.139433640986681,0.0066703468605249765,0.00046488520644091434,0.0,0.0
70,16,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,42.44313829764724,20.94771342165768,0.04240073756008715,0.02092678663502266,0.007843137718737125,0.0
70,17,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,22.760785032063723,6.215686667710543,0.013531976832380334,0.0036954141900776114,0.0,0.0
70,18,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,2.411764819175005,0.0,0.0029628560432125367,0.0,0.0,0.0
70,19,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,6.886274737305939,0.006535947322845459,0.008828557355520435,8.379419644673666e-06,0.0,0.0
70,20,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,40.43137364741415,19.54030611552298,0.030840101943107663,0.01490488643441875,0.007843137718737125,0.0
70,21,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,5.207843337208033,0.010893246158957481,0.005176782641359874,1.0828276499957735e-05,0.0,0.0
70,22,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,27.345098870806396,6.113290145993233,0.0166332718192253,0.003718546317514132,0.007843137718737125,0.0
70,23,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,3.705882511101663,0.0,0.0036691906050511517,0.0,0.0,0.0
70,24,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,51.10196194332093,31.620916284620762,0.057161031256511105,0.035370152443647385,0.007843137718737125,0.0
70,25,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,14.31764757540077,6.422658409923315,0.011142138190973361,0.0049981777509130855,0.0,0.0
70,26,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,148.2509826887399,112.4291967432946,0.12813395219424364,0.0971730308930809,0.019607843831181526,0.0
70,27,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,34.69019696954638,15.978213945403695,0.012824472077466313,0.005906918279261994,0.0,0.0
70,28,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,3.0745099345222116,0.0631808340549469,0.0034701015062327443,7.131019645027867e-05,0.0,0.0
70,29,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,1,nan,4.6078433357179165,0.0,0.004302374729895347,0.0,0.0,0.0
71,1,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,2.60784325376153,0.0,0.0037415254716808176,0.0,0.0,0.0
71,2,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,5.858823741786182,0.3311547227203846,0.007770323264968411,0.00043919724498724745,0.0,0.0
71,3,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.403921842575073,0.8126362413167953,0.006108846404764912,0.0006704919482811843,0.0,0.0
71,4,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,25.184314470738173,7.032680109143257,0.012719350742797057,0.003551858640981443,0.0,0.0
71,5,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,20.99607910308987,1.8344228025525808,0.012307197598528646,0.0010752771410038574,0.0,0.0
71,6,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,4.1450982159003615,0.02832244709134102,0.004525216392904325,3.0919702064782774e-05,0.0,0.0
71,7,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,33.18431444559246,18.440087772905827,0.02845996093103985,0.01581482656338407,0.0,0.0
71,8,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,63.956864478997886,27.490197639912367,0.03779956529491601,0.016247161725716528,0.007843137718737125,0.0
71,9,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,10.094118036329746,1.8692811727523804,0.006044382057682483,0.0011193300435642997,0.0,0.0
71,10,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.501961070112884,3.0087146814912558,0.006557599082203509,0.0020764076476820262,0.0,0.0
71,11,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,99.9176487037912,78.85403230972588,0.08230448822388073,0.06495389811344801,0.007843137718737125,0.0
71,12,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,12.784314102493227,0.7342048343271017,0.010973660173813928,0.0006302187419116753,0.0,0.0
71,13,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,88.36862957198173,38.538127433508635,0.014343228302545322,0.006255174068090998,0.0,0.0
71,14,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,4.1843138774856925,0.2309368196874857,0.005263287896208418,0.0002904865656446361,0.0,0.0
71,15,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,48.96470715943724,21.32897700741887,0.03445792199819651,0.01500983603618499,0.007843137718737125,0.0
71,16,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,17.196078969165683,5.742919744923711,0.011261348375354082,0.003760916663342312,0.0,0.0
71,17,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,48.94117801915854,11.128540925681591,0.010655601571774122,0.0024229351024780297,0.0,0.0
71,18,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,1.96862752456218,0.1416122019290924,0.00406741224083095,0.0002925871940683727,0.0,0.0
71,19,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,2.3098040157929063,0.0,0.003457790442803752,0.0,0.0,0.0
71,20,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,19.101961389183998,3.640523152425885,0.011827839869463777,0.0022541939024308885,0.0,0.0
71,21,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,73.64706084970385,28.895426087081432,0.018682663838078095,0.007330143604028776,0.007843137718737125,0.0
71,22,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,20.635294750332832,5.821351170539856,0.011363047770007066,0.0032055898516188635,0.0,0.0
71,23,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,12.360784763470292,0.7777778543531895,0.007003277486385435,0.0004406673395768779,0.0,0.0
71,24,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,9.956863151863217,0.0,0.0049511999760632605,0.0,0.0,0.0
71,25,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,153.40784682054073,73.919392965734,0.026032215649166933,0.012543592901023928,0.007843137718737125,0.0
71,26,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,33.84705927595496,24.851852230727673,0.03699132161306553,0.02716049424123243,0.0,0.0
71,27,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.019608128815889,0.32244012504816055,0.005116332455405167,0.00023501466840244938,0.0,0.0
71,28,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,40.964706546626985,28.16775644570589,0.028019635120811893,0.01926659127613262,0.0,0.0
71,29,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,143.65882653184235,88.34205105900764,0.05854067910833022,0.03599920581051656,0.007843137718737125,0.0
71,30,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,89.03921748138964,54.54248525202274,0.030873515076764786,0.018912096134543255,0.0,0.0
71,31,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,30.494118602015078,6.612200822681189,0.009646984689027232,0.002091806650642578,0.0,0.0
71,32,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,3.874509979970753,0.05010893940925598,0.002803552807504163,3.625827743072068e-05,0.0,0.0
71,33,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.513725736178458,0.8692810833454132,0.009695129982165752,0.0011216530107682752,0.0,0.0
71,34,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,55.36470719985664,33.662310749292374,0.02142597027858229,0.01302721004229581,0.0,0.0
71,35,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,3.321568764746189,0.3464052453637123,0.004199201978187344,0.00043793330640165903,0.0,0.0
71,36,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,12.313725835643709,5.446623384952545,0.016223617701770367,0.007176051890583063,0.0,0.0
71,37,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,26.588236093521118,4.47494581528008,0.011896302502694012,0.002002212892742765,0.0,0.0
71,38,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,29.333334358409047,2.1721134521067142,0.005536680701851462,0.00040998743905373993,0.0,0.0
71,39,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,20.86274570412934,7.477124559460208,0.027024282000167536,0.009685394507072807,0.007843137718737125,0.0
71,40,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,16.00000050291419,1.6274510733783245,0.009876543520317402,0.0010045994280113114,0.0,0.0
71,41,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,6.5372551353648305,0.1111111231148243,0.008110738381345944,0.0001378549914575984,0.0,0.0
71,42,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,11.82352976873517,2.6644882056862116,0.009421139257956311,0.002123098171861523,0.0,0.0
71,43,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,13.521569094620645,1.8061003535985947,0.00686374065716784,0.0009168022099485252,0.0,0.0
71,44,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,17.258824071846902,7.3006541188806295,0.018638038954478298,0.007884075722333293,0.0,0.0
71,45,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,129.42745388951153,71.55555769242346,0.02206776707408551,0.012200436094189849,0.0,0.0
71,46,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.909804221242666,1.5054467041045427,0.005942752983653393,0.001131064390762241,0.0,0.0
71,47,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,5.231372728012502,0.24183008819818497,0.008792223072289919,0.0004064371230221596,0.0,0.0
71,48,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,139.49804160371423,92.72549272701144,0.08735005735987116,0.05806229976644423,0.019607843831181526,0.0
71,49,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,2.784313860349357,0.0,0.0030731941063458688,0.0,0.0,0.0
72,1,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,1.9294118471443653,0.0,0.002788167409168158,0.0,0.0,0.0
72,2,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,87.80392320360988,55.32897746935487,0.03620780338293191,0.02281607318323912,0.0,0.0
72,3,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,37.86666725482792,25.877996081486344,0.03163464265232073,0.021619044345435542,0.007843137718737125,0.0
72,4,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,75.62353096436709,46.66231083497405,0.0460557435836584,0.02841797249389406,0.007843137718737125,0.0
72,5,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,30.10196132492274,21.37037105485797,0.026498205391657342,0.01881194635110737,0.0,0.0
72,6,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,37.270589319989085,13.437909392639995,0.02570385470344075,0.009267523719062065,0.007843137718737125,0.0
72,7,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,15.286275020800531,4.000000160187483,0.005971201180000207,0.0015625000625732355,0.0,0.0
72,8,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,36.54902039375156,21.490196680650115,0.03438289783043421,0.020216553791768687,0.007843137718737125,0.0
72,9,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,2.588235423900187,0.0,0.0025031290366539526,0.0,0.0,0.0
72,10,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,104.62745270878077,67.65577512048185,0.06685460236982796,0.04323052723353473,0.007843137718737125,0.0
72,11,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,181.929414447397,143.50980709679425,0.13269833293026767,0.10467527869933935,0.019607843831181526,0.0
72,12,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,71.23529573064297,37.72984898649156,0.028089627654039027,0.014877700704452507,0.0,0.0
72,13,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,25.91764779575169,3.2766887079924345,0.024849134991132973,0.0031415999117856514,0.007843137718737125,0.0
72,14,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.458823795430362,3.172113548964262,0.008020240640247702,0.0034108747838325396,0.0,0.0
72,15,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,1.5529412440955639,0.0,0.002434077185102765,0.0,0.0,0.0
72,16,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,18.035294668748975,5.738562520593405,0.01711128526446772,0.0054445564711512375,0.0,0.0
72,17,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,20.98431444261223,2.071895632892847,0.012136676947722516,0.001198320204102283,0.0,0.0
72,18,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,6.760784547775984,1.2854031436145306,0.007254060673579382,0.0013791879223331873,0.0,0.0
72,19,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,4.882353130728006,1.6906318590044975,0.0069155143494730965,0.00239466268980807,0.0,0.0
72,20,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,27.78039294295013,7.494553742930293,0.01931877117034084,0.005211789807322874,0.007843137718737125,0.0
72,21,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,48.71764792595059,33.25054565444589,0.05492406756025996,0.037486522722035946,0.007843137718737125,0.0
72,22,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,125.6784340236336,73.99782420881093,0.07009393977893676,0.041270398331740614,0.019607843831181526,0.0
72,23,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,32.8509812830016,8.263616995885968,0.018675941604890053,0.004697906194363825,0.007843137718737125,0.0
72,24,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,10.576470914296806,4.5555559284985065,0.016868374663950247,0.007265639439391558,0.0,0.0
72,25,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.694117876701057,3.7124184891581535,0.00973938971734311,0.004699263910326777,0.0,0.0
72,26,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,19.494118214584887,7.305011376738548,0.014537000905730714,0.005447435776837098,0.0,0.0
72,27,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,4.6235295701771975,0.5141612850129604,0.00777063793307092,0.0008641366134671604,0.0,0.0
73,1,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,10.525490455329418,3.1394336335361004,0.014908626707265464,0.004446789849201276,0.0,0.0
73,2,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,32.12156937178224,15.004357866942883,0.03646035115979823,0.017031053197438004,0.007843137718737125,0.0
73,3,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,11.141176795586944,5.154684456065297,0.01648103076270258,0.007625272864001918,0.0,0.0
73,4,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,8.341176741756499,1.1111112050712109,0.013324563485234024,0.001774938027270305,0.0,0.0
73,5,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,238.2941211713478,192.26797915063798,0.28368347758493784,0.22889045136980712,0.14901961386203766,0.054466236382722855
73,6,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,0.30588236823678017,0.0,0.002184874058834144,0.0,0.0,0.0
73,7,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,216.52549258060753,184.53377215750515,0.1830308474899472,0.15598797308326726,0.019607843831181526,0.0
73,8,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,3.1568628503009677,1.77777786180377,0.005279034866724026,0.002972872678601622,0.0,0.0
73,9,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,31.588235813193023,25.40740797482431,0.055809603910235026,0.04488941338308182,0.0,0.0
73,10,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,20.956863371655345,11.98039299622178,0.027538585245276408,0.01574296057322179,0.0,0.0
73,11,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,55.533334446139634,34.289761528372765,0.04742385520592624,0.02928246074156513,0.007843137718737125,0.0
73,12,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,23.67058884911239,9.289760814979672,0.029441030906856208,0.011554428874352827,0.007843137718737125,0.0
73,13,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,40.6039227489382,22.230938194319606,0.04370712890090226,0.023929965763530254,0.007843137718737125,0.0
73,14,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,2.3333334419876337,0.0,0.002474372685034606,0.0,0.0,0.0
73,15,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,21.031373059377074,9.87146001495421,0.021073520099576228,0.009891242499954118,0.0,0.0
73,16,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,68.3960801512003,31.004358744248748,0.03438716950789356,0.015587912893036073,0.007843137718737125,0.0
73,17,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,7.427451271563768,0.8387800119817257,0.0036480605459546997,0.0004119744656098849,0.0,0.0
73,18,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,4.490196240134537,0.0,0.006150953753608955,0.0,0.0,0.0
73,19,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,40.917648224160075,10.812636878341436,0.024634345709909737,0.006509715158543911,0.007843137718737125,0.0
73,20,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,57.50196170154959,39.984750371426344,0.07506783511951644,0.05219941301752786,0.019607843831181526,0.0
73,21,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,182.42745498474687,102.40087563358247,0.08556634849190754,0.04803042947166157,0.027450980618596077,0.0
73,22,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,15.752941564656794,7.8932464718818665,0.015413837147413692,0.007723333142741553,0.0,0.0
73,23,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,251.9960833210498,180.93682486377656,0.122864984554388,0.08821883221052002,0.027450980618596077,0.0
73,24,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,11.937255271710455,3.867102649062872,0.013089095692664972,0.004240244132744377,0.0,0.0
73,25,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,161.6823563054204,100.58606096357107,0.10390896934795656,0.06464399804856753,0.03921568766236305,0.0
73,26,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,13.235294438898563,4.485838929191232,0.019607843613183056,0.006645687302505528,0.007843137718737125,0.0
73,27,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,28.45490252971649,16.869281634688377,0.04304826403890544,0.02552084967426381,0.007843137718737125,0.0
73,28,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,11.83137292880565,3.5337693244218826,0.012085161316451123,0.003609570300737367,0.0,0.0
74,1,nan,nan,nan,100ugmL,100ugmL,1,nan,0,FV3SiR_wo,nan,0,nan,1,1,nan,nan,1,nan,2,nan,33.917647963389754,12.649238040670753,0.028241172325886556,0.01053225482154101,0.007843137718737125,0.0
